st_name,year,pc_no,pc_name,pc_type,cand_name,cand_sex,partyname,partyabbre,totvotpoll,electors
Odisha,2014,21,Koraput ,ST,Praska Renga,M,BSP,BSP,34957,1300437
Odisha,2014,21,Koraput ,ST,Sibasankar Ulaka,M,BJP,BJP,89788,1300437
Odisha,2014,21,Koraput ,ST,Giridhar Gamang,M,INC,INC,375781,1300437
Odisha,2014,21,Koraput ,ST,Jhina Hikaka,M,BJD,BJD,395109,1300437
Puducherry,2014,1,Puducherry,GEN,P. Dhanarasu @ Mathimaharaja,M,IND,IND,198,901357
Puducherry,2014,1,Puducherry,GEN,S. Chitrakala,F,JD(U),JD(U),309,901357
Puducherry,2014,1,Puducherry,GEN,Marie Uthrianathan,M,SAP,SAP,366,901357
Puducherry,2014,1,Puducherry,GEN,G. Palani,M,CPI(ML)(L),CPI(ML)(L),438,901357
Puducherry,2014,1,Puducherry,GEN,Puvala Nageswara Rao,M,IND,IND,465,901357
Puducherry,2014,1,Puducherry,GEN,G. Sutha,F,IND,IND,467,901357
Puducherry,2014,1,Puducherry,GEN,I. Senthil Kumar,M,IND,IND,477,901357
Puducherry,2014,1,Puducherry,GEN,R. Valavan,M,IND,IND,497,901357
Puducherry,2014,1,Puducherry,GEN,P. Bakkiaraj,M,IND,IND,610,901357
Puducherry,2014,1,Puducherry,GEN,V. Vijaya,F,IND,IND,746,901357
Puducherry,2014,1,Puducherry,GEN,Kaliayamurthy,M,IND,IND,747,901357
Puducherry,2014,1,Puducherry,GEN,K. Manjini,M,IND,IND,767,901357
Puducherry,2014,1,Puducherry,GEN,J. Dhandapani,M,IND,IND,1144,901357
Puducherry,2014,1,Puducherry,GEN,K. Ramadass,M,IND,IND,1236,901357
Puducherry,2014,1,Puducherry,GEN,S. Sudarsanan,M,IND,IND,1270,901357
Puducherry,2014,1,Puducherry,GEN,M. Chittibabu,M,IND,IND,1340,901357
Puducherry,2014,1,Puducherry,GEN,Ramamurthi,M,IND,IND,1442,901357
Puducherry,2014,1,Puducherry,GEN,G. Shanmugam,M,IND,IND,1726,901357
Puducherry,2014,1,Puducherry,GEN,S. Ezhilarasan,M,IND,IND,1777,901357
Puducherry,2014,1,Puducherry,GEN,S. Krishnamoorthy,M,BSP,BSP,2060,901357
Puducherry,2014,1,Puducherry,GEN,Professor M. Ramadass,M,IND,IND,2494,901357
Puducherry,2014,1,Puducherry,GEN,P. Asaravel,M,IND,IND,3472,901357
Puducherry,2014,1,Puducherry,GEN,Sanjivganthi .S,M,IND,IND,5896,901357
Puducherry,2014,1,Puducherry,GEN,Dr. V. Rangarajan,M,AAAP,AAAP,8307,901357
Puducherry,2014,1,Puducherry,GEN,R. Viswanathan,M,CPI,CPI,12709,901357
Puducherry,2014,1,Puducherry,GEN,None Of The Above,,NOTA,NOTA,22268,901357
Puducherry,2014,1,Puducherry,GEN,R.K.R. Anantharaman,M,PMK,PMK,22754,901357
Puducherry,2014,1,Puducherry,GEN,A.M.H. Nazeem,M,DMK,DMK,60580,901357
Puducherry,2014,1,Puducherry,GEN,M.V. Omalingam,M,ADMK,ADMK,132657,901357
Puducherry,2014,1,Puducherry,GEN,V. Narayanasamy,M,INC,INC,194972,901357
Puducherry,2014,1,Puducherry,GEN,R. Radhakrishnan,M,AINRC,AINRC,255826,901357
Punjab,2014,1,Gurdaspur,GEN,Amit Aggarwal,M,IND,IND,1195,1500337
Punjab,2014,1,Gurdaspur,GEN,Peter Masih,M,SSPD,SSPD,1463,1500337
Punjab,2014,1,Gurdaspur,GEN,Mukesh,M,IND,IND,1649,1500337
Punjab,2014,1,Gurdaspur,GEN,Gurpreet Singh Khanna,M,BGTD,BGTD,1785,1500337
Punjab,2014,1,Gurdaspur,GEN,Sikander Singh,M,IND,IND,2124,1500337
Punjab,2014,1,Gurdaspur,GEN,Gurmeet Singh Bakhatpura,M,CPI(ML)(L),CPI(ML)(L),2875,1500337
Punjab,2014,1,Gurdaspur,GEN,Santosh Kumari,F,MEDP,MEDP,3645,1500337
Punjab,2014,1,Gurdaspur,GEN,Rohit Maingi,M,IND,IND,4057,1500337
Punjab,2014,1,Gurdaspur,GEN,None Of The Above,,NOTA,NOTA,4625,1500337
Punjab,2014,1,Gurdaspur,GEN,Sukhwinder Singh,M,BSP,BSP,5621,1500337
Punjab,2014,1,Gurdaspur,GEN,Varinder Singh,M,CPI,CPI,11839,1500337
Punjab,2014,1,Gurdaspur,GEN,Sucha Singh Chhotepur,M,AAAP,AAAP,173376,1500337
Punjab,2014,1,Gurdaspur,GEN,Partap Singh Bajwa,M,INC,INC,346190,1500337
Punjab,2014,1,Gurdaspur,GEN,Vinod Khanna,M,BJP,BJP,482255,1500337
Punjab,2014,2,Amritsar,GEN,Krishan Sharma,M,NBDP,NBDP,503,1477262
Punjab,2014,2,Amritsar,GEN,Gurdial Singh Gill,M,DBSP,DBSP,604,1477262
Punjab,2014,2,Amritsar,GEN,Balbir Singh,M,BGTD,BGTD,827,1477262
Punjab,2014,2,Amritsar,GEN,Surinder Singh,M,DCP,DCP,833,1477262
Punjab,2014,2,Amritsar,GEN,Yusaf Mohammad,M,SP,SP,922,1477262
Punjab,2014,2,Amritsar,GEN,Buta Singh,M,BSP(A),BSP(A),941,1477262
Punjab,2014,2,Amritsar,GEN,Mohinder Singh,M,IND,IND,1140,1477262
Punjab,2014,2,Amritsar,GEN,Amarinder Singh,M,IND,IND,1151,1477262
Punjab,2014,2,Amritsar,GEN,Rehmat Masih,M,IND,IND,1214,1477262
Punjab,2014,2,Amritsar,GEN,Kanwaljit Singh Sahota,M,IND,IND,2123,1477262
Punjab,2014,2,Amritsar,GEN,Bhagwant Singh,M,IND,IND,2303,1477262
Punjab,2014,2,Amritsar,GEN,Surinder Kumar Khosla,M,IND,IND,2396,1477262
Punjab,2014,2,Amritsar,GEN,None Of The Above,,NOTA,NOTA,2533,1477262
Punjab,2014,2,Amritsar,GEN,Sham Lal Gandhiwadi,M,IND,IND,2691,1477262
Punjab,2014,2,Amritsar,GEN,Bal Krishan Sharma,M,IND,IND,2878,1477262
Punjab,2014,2,Amritsar,GEN,Dr. Inderpal,M,IND,IND,3083,1477262
Punjab,2014,2,Amritsar,GEN,Gagandeep Kumar,M,IND,IND,3294,1477262
Punjab,2014,2,Amritsar,GEN,Rattan Singh Randhawa,M,IND,IND,4350,1477262
Punjab,2014,2,Amritsar,GEN,Pardeep Singh Walia,M,BSP,BSP,5870,1477262
Punjab,2014,2,Amritsar,GEN,Arun Kumar Joshi,M,IND,IND,9023,1477262
Punjab,2014,2,Amritsar,GEN,Amarjit Singh Asal,M,CPI,CPI,12902,1477262
Punjab,2014,2,Amritsar,GEN,Dr. Daljit Singh,M,AAAP,AAAP,82633,1477262
Punjab,2014,2,Amritsar,GEN,Arun Jaitley,M,BJP,BJP,380106,1477262
Punjab,2014,2,Amritsar,GEN,Captain Amarinder Singh,M,INC,INC,482876,1477262
Punjab,2014,3,Khadoor Sahib,GEN,Sukhdev Singh Chohan,M,IND,IND,801,1563409
Punjab,2014,3,Khadoor Sahib,GEN,Kawaljit Singh,M,IND,IND,962,1563409
Punjab,2014,3,Khadoor Sahib,GEN,Sukhwant Singh,M,IND,IND,1053,1563409
Punjab,2014,3,Khadoor Sahib,GEN,Gurpal Singh,M,aimpr,aimpr,1182,1563409
Punjab,2014,3,Khadoor Sahib,GEN,Sukhchain Chand,M,DBSP,DBSP,1313,1563409
Punjab,2014,3,Khadoor Sahib,GEN,Mahinder Singh Hamira,M,IND,IND,1720,1563409
Punjab,2014,3,Khadoor Sahib,GEN,Balwant Singh Sultanpuri,M,BSP(A),BSP(A),2930,1563409
Punjab,2014,3,Khadoor Sahib,GEN,Jasbir Singh,M,IND,IND,3114,1563409
Punjab,2014,3,Khadoor Sahib,GEN,Bhupinder Singh,M,IND,IND,3282,1563409
Punjab,2014,3,Khadoor Sahib,GEN,Balwinder Singh,M,IND,IND,3804,1563409
Punjab,2014,3,Khadoor Sahib,GEN,Stephen Masih,M,SSPD,SSPD,4329,1563409
Punjab,2014,3,Khadoor Sahib,GEN,None Of The Above,,NOTA,NOTA,5624,1563409
Punjab,2014,3,Khadoor Sahib,GEN,Sucha Singh Mann,M,BSP,BSP,8491,1563409
Punjab,2014,3,Khadoor Sahib,GEN,Gurnam Singh,M,IND,IND,9307,1563409
Punjab,2014,3,Khadoor Sahib,GEN,Simranjit Singh Mann,M,SAD(M),SAD(M),13990,1563409
Punjab,2014,3,Khadoor Sahib,GEN,Baldeep Singh,M,AAAP,AAAP,144521,1563409
Punjab,2014,3,Khadoor Sahib,GEN,Harminder Singh Gill,M,INC,INC,366763,1563409
Punjab,2014,3,Khadoor Sahib,GEN,Ranjit Singh Brahmpura,M,SAD,SAD,467332,1563409
Punjab,2014,4,Jalandhar,SC,Ajay Kumar Bhagat,M,IND,IND,692,1551497
Punjab,2014,4,Jalandhar,SC,Paramjit Kumar,M,BMUP,BMUP,717,1551497
Punjab,2014,4,Jalandhar,SC,Vivek,M,IND,IND,741,1551497
Punjab,2014,4,Jalandhar,SC,Amit Jassi,M,IND,IND,779,1551497
Punjab,2014,4,Jalandhar,SC,Kamal Thapar,M,IND,IND,933,1551497
Punjab,2014,4,Jalandhar,SC,Kuldip Kumar,M,IND,IND,953,1551497
Punjab,2014,4,Jalandhar,SC,Manjit Kaur W/O Sukhwinder Singh,F,IND,IND,1044,1551497
Punjab,2014,4,Jalandhar,SC,Jagan Nath Bajwa,M,IND,IND,1082,1551497
Punjab,2014,4,Jalandhar,SC,Jarnail Singh,M,BhJaSP,BhJaSP,1178,1551497
Punjab,2014,4,Jalandhar,SC,Vijay Hans,M,DBSP,DBSP,1192,1551497
Punjab,2014,4,Jalandhar,SC,K.K. Sabharwal,M,IND,IND,1454,1551497
Punjab,2014,4,Jalandhar,SC,Vijay Kumar,M,IND,IND,1528,1551497
Punjab,2014,4,Jalandhar,SC,Manjeet Kaur W/O Sukhdev Singh,F,IND,IND,1952,1551497
Punjab,2014,4,Jalandhar,SC,Nirmal Singh Bolina,M,IND,IND,2257,1551497
Punjab,2014,4,Jalandhar,SC,Tara Singh Gill,M,BSP(A),BSP(A),2268,1551497
Punjab,2014,4,Jalandhar,SC,Dharminder,M,IND,IND,2458,1551497
Punjab,2014,4,Jalandhar,SC,Love Kishor,M,IND,IND,3265,1551497
Punjab,2014,4,Jalandhar,SC,Subhash Goria,M,SHS,SHS,3497,1551497
Punjab,2014,4,Jalandhar,SC,None Of The Above,,NOTA,NOTA,5436,1551497
Punjab,2014,4,Jalandhar,SC,Tarsem Peter,M,IND,IND,6250,1551497
Punjab,2014,4,Jalandhar,SC,Darshan Nahar,M,IND,IND,10074,1551497
Punjab,2014,4,Jalandhar,SC,Sukhwinder Singh Kotli,M,BSP,BSP,46914,1551497
Punjab,2014,4,Jalandhar,SC,Jyoti Mann,F,AAAP,AAAP,254121,1551497
Punjab,2014,4,Jalandhar,SC,Pawan Kumar Tinu,M,SAD,SAD,309498,1551497
Punjab,2014,4,Jalandhar,SC,Santokh Singh Chaudhary,M,INC,INC,380479,1551497
Punjab,2014,5,Hoshiarpur,SC,Om Parkash Jakhu,M,IND,IND,699,1485286
Punjab,2014,5,Hoshiarpur,SC,Vijay Kumar,M,SSPD,SSPD,889,1485286
Punjab,2014,5,Hoshiarpur,SC,Anu Kumar,M,IND,IND,911,1485286
Punjab,2014,5,Hoshiarpur,SC,Lakhvir Singh,M,DBSP,DBSP,1062,1485286
Punjab,2014,5,Hoshiarpur,SC,Jaswinder Singh,M,SHS,SHS,1230,1485286
Punjab,2014,5,Hoshiarpur,SC,Deepak Kumar,M,BMUP,BMUP,1446,1485286
Punjab,2014,5,Hoshiarpur,SC,Davinder Singh,M,IND,IND,1488,1485286
Punjab,2014,5,Hoshiarpur,SC,Ram Kishan,M,IND,IND,1689,1485286
Punjab,2014,5,Hoshiarpur,SC,Bishan Dass,M,IND,IND,1853,1485286
Punjab,2014,5,Hoshiarpur,SC,Anoop Singh,M,BhJaSP,BhJaSP,2158,1485286
Punjab,2014,5,Hoshiarpur,SC,Shamsher Singh,M,SAD(M),SAD(M),2527,1485286
Punjab,2014,5,Hoshiarpur,SC,Ravi Dutt,M,IND,IND,2564,1485286
Punjab,2014,5,Hoshiarpur,SC,Pawan Kumar,M,IND,IND,3216,1485286
Punjab,2014,5,Hoshiarpur,SC,None Of The Above,,NOTA,NOTA,5976,1485286
Punjab,2014,5,Hoshiarpur,SC,Bhagwan Singh Chauhan,M,BSP,BSP,40497,1485286
Punjab,2014,5,Hoshiarpur,SC,Yamini Gomar,F,AAAP,AAAP,213388,1485286
Punjab,2014,5,Hoshiarpur,SC,Mohinder Singh Kaypee,M,INC,INC,333061,1485286
Punjab,2014,5,Hoshiarpur,SC,Vijay Sampla,M,BJP,BJP,346643,1485286
Punjab,2014,6,Anandpur Sahib,GEN,Ramesh Rani Parjapati,F,BMUP,BMUP,718,1564721
Punjab,2014,6,Anandpur Sahib,GEN,Gurnam Singh,M,IND,IND,722,1564721
Punjab,2014,6,Anandpur Sahib,GEN,Resham Kahlon,M,BA S D,BA S D,837,1564721
Punjab,2014,6,Anandpur Sahib,GEN,Gurmeet Singh,M,IND,IND,1010,1564721
Punjab,2014,6,Anandpur Sahib,GEN,Navneet Chautala,M,IND,IND,1307,1564721
Punjab,2014,6,Anandpur Sahib,GEN,Harcharan Singh,M,IND,IND,1423,1564721
Punjab,2014,6,Anandpur Sahib,GEN,Mandeep Singh Bittu,M,IND,IND,1427,1564721
Punjab,2014,6,Anandpur Sahib,GEN,Jaswant Singh Mann,M,SAD(M),SAD(M),1706,1564721
Punjab,2014,6,Anandpur Sahib,GEN,Gursharn Singh Panesar,M,IND,IND,1943,1564721
Punjab,2014,6,Anandpur Sahib,GEN,Davinder Kumar Verma,M,IND,IND,1995,1564721
Punjab,2014,6,Anandpur Sahib,GEN,Daljit Singh,M,IND,IND,2713,1564721
Punjab,2014,6,Anandpur Sahib,GEN,Faqir Chand Kariha,M,IND,IND,3869,1564721
Punjab,2014,6,Anandpur Sahib,GEN,Baljit Kaur,F,IND,IND,4250,1564721
Punjab,2014,6,Anandpur Sahib,GEN,None Of The Above,,NOTA,NOTA,5937,1564721
Punjab,2014,6,Anandpur Sahib,GEN,Balbir Singh Jadla,M,CPM,CPM,10483,1564721
Punjab,2014,6,Anandpur Sahib,GEN,K.S.Makhan,M,BSP,BSP,69124,1564721
Punjab,2014,6,Anandpur Sahib,GEN,Himmat Singh Shergill,M,AAAP,AAAP,306008,1564721
Punjab,2014,6,Anandpur Sahib,GEN,Ambika Soni,F,INC,INC,323697,1564721
Punjab,2014,6,Anandpur Sahib,GEN,Prem Singh Chandumajra,M,SAD,SAD,347394,1564721
Punjab,2014,7,Ludhiana,GEN,Kulwinder Pal Singh,M,IND,IND,986,1561201
Punjab,2014,7,Ludhiana,GEN,Darshan Singh,M,SHS,SHS,1028,1561201
Punjab,2014,7,Ludhiana,GEN,Raj Kumar Atwal,M,IND,IND,1089,1561201
Punjab,2014,7,Ludhiana,GEN,Mohammad Maksood Ansari,M,BMUP,BMUP,1111,1561201
Punjab,2014,7,Ludhiana,GEN,Hari Ram Sahni,M,AIFB,AIFB,1168,1561201
Punjab,2014,7,Ludhiana,GEN,Bittu,M,RPI(A),RPI(A),1286,1561201
Punjab,2014,7,Ludhiana,GEN,Kishan Kumar Sharma,M,JKNPP,JKNPP,1483,1561201
Punjab,2014,7,Ludhiana,GEN,Jai Parkash Jain,M,IND,IND,1519,1561201
Punjab,2014,7,Ludhiana,GEN,Tarsem Singh Banga,M,IND,IND,1934,1561201
Punjab,2014,7,Ludhiana,GEN,Mohd. Naseem Ansari,M,aicp,aicp,1984,1561201
Punjab,2014,7,Ludhiana,GEN,Akshaybar Nath Mishra,M,JD(U),JD(U),2925,1561201
Punjab,2014,7,Ludhiana,GEN,Navpreet Singh Bedi,M,IND,IND,3144,1561201
Punjab,2014,7,Ludhiana,GEN,None Of The Above,,NOTA,NOTA,3220,1561201
Punjab,2014,7,Ludhiana,GEN,Jaswinder Singh Bains,M,IND,IND,3238,1561201
Punjab,2014,7,Ludhiana,GEN,Simerjit Singh,M,IND,IND,3980,1561201
Punjab,2014,7,Ludhiana,GEN,Sukhwinder Singh Sekhon,M,CPM,CPM,4167,1561201
Punjab,2014,7,Ludhiana,GEN,Gurdeep Singh Kahlon,M,IND,IND,4509,1561201
Punjab,2014,7,Ludhiana,GEN,Rajiv Kumar Kalra,M,IND,IND,4653,1561201
Punjab,2014,7,Ludhiana,GEN,Navjot Singh Mandair,M,BSP,BSP,8317,1561201
Punjab,2014,7,Ludhiana,GEN,Simarjeet Singh Bains,M,IND,IND,210917,1561201
Punjab,2014,7,Ludhiana,GEN,Manpreet Singh Ayali,M,SAD,SAD,256590,1561201
Punjab,2014,7,Ludhiana,GEN,Harvinder Singh Phoolka,M,AAAP,AAAP,280750,1561201
Punjab,2014,7,Ludhiana,GEN,Ravneet Singh Bittu,M,INC,INC,300459,1561201
Punjab,2014,8,Fatehgarh Sahib,SC,Avtar Singh,M,IND,IND,848,1396957
Punjab,2014,8,Fatehgarh Sahib,SC,Manpreet Singh,M,IND,IND,886,1396957
Punjab,2014,8,Fatehgarh Sahib,SC,Paramjit Singh,M,IND,IND,1266,1396957
Punjab,2014,8,Fatehgarh Sahib,SC,Ranjit Singh,M,IND,IND,1679,1396957
Punjab,2014,8,Fatehgarh Sahib,SC,Lakhvir Singh,M,JKNPP,JKNPP,1733,1396957
Punjab,2014,8,Fatehgarh Sahib,SC,Gurdeep Singh,M,IVD,IVD,1930,1396957
Punjab,2014,8,Fatehgarh Sahib,SC,Lachhman Singh S/O S.Gulzar Singh,M,IND,IND,2141,1396957
Punjab,2014,8,Fatehgarh Sahib,SC,Nirmal Singh,M,NCP,NCP,2149,1396957
Punjab,2014,8,Fatehgarh Sahib,SC,Harpreet Singh,M,BMUP,BMUP,2352,1396957
Punjab,2014,8,Fatehgarh Sahib,SC,Lachhman Singh S/O S.Saroop Singh,M,IND,IND,2852,1396957
Punjab,2014,8,Fatehgarh Sahib,SC,Dharam Singh,M,SAD(M),SAD(M),3173,1396957
Punjab,2014,8,Fatehgarh Sahib,SC,None Of The Above,,NOTA,NOTA,4005,1396957
Punjab,2014,8,Fatehgarh Sahib,SC,Sarabjeet Singh,M,BSP,BSP,12683,1396957
Punjab,2014,8,Fatehgarh Sahib,SC,Kulwant Singh,M,SAD,SAD,312815,1396957
Punjab,2014,8,Fatehgarh Sahib,SC,Sadhu Singh,M,INC,INC,313149,1396957
Punjab,2014,8,Fatehgarh Sahib,SC,Harinder Singh Khalsa,M,AAAP,AAAP,367293,1396957
Punjab,2014,9,Faridkot,SC,Gobind Singh,M,RPI(A),RPI(A),865,1455075
Punjab,2014,9,Faridkot,SC,Badal Singh,M,IND,IND,1123,1455075
Punjab,2014,9,Faridkot,SC,Paramjit Kaur W/O Amrik Singh,F,BMUP,BMUP,1159,1455075
Punjab,2014,9,Faridkot,SC,Jarnail Singh,M,NBDP,NBDP,1358,1455075
Punjab,2014,9,Faridkot,SC,Moti Lal,M,BhSMP,BhSMP,1512,1455075
Punjab,2014,9,Faridkot,SC,Gurcharan Singh,M,RPI,RPI,1531,1455075
Punjab,2014,9,Faridkot,SC,Darshan Singh,M,SAD(M),SAD(M),1605,1455075
Punjab,2014,9,Faridkot,SC,Paramjeet Kaur W/O Gurpreet Singh,F,IND,IND,1623,1455075
Punjab,2014,9,Faridkot,SC,Jasveer Singh,M,IND,IND,1693,1455075
Punjab,2014,9,Faridkot,SC,Seema Rani,F,IND,IND,1726,1455075
Punjab,2014,9,Faridkot,SC,Mangat Ram Manga,M,SHS,SHS,2213,1455075
Punjab,2014,9,Faridkot,SC,Reena Kumari,F,IND,IND,2473,1455075
Punjab,2014,9,Faridkot,SC,Joginder Singh S/O Kesar Singh,M,IND,IND,2667,1455075
Punjab,2014,9,Faridkot,SC,Satpal Singh,M,IKL,IKL,3680,1455075
Punjab,2014,9,Faridkot,SC,None Of The Above,,NOTA,NOTA,3816,1455075
Punjab,2014,9,Faridkot,SC,Sant Ram,M,BSP,BSP,8282,1455075
Punjab,2014,9,Faridkot,SC,Kashmir Singh,M,CPI,CPI,14573,1455075
Punjab,2014,9,Faridkot,SC,Joginder Singh,M,INC,INC,251222,1455075
Punjab,2014,9,Faridkot,SC,Paramjit Kaur Gulshan,F,SAD,SAD,278235,1455075
Punjab,2014,9,Faridkot,SC,Prof. Sadhu Singh,M,AAAP,AAAP,450751,1455075
Punjab,2014,10,Firozpur,GEN,Baljinder Singh,M,BGTD,BGTD,681,1522111
Punjab,2014,10,Firozpur,GEN,Sampuran Singh,M,IND,IND,682,1522111
Punjab,2014,10,Firozpur,GEN,Swaran Singh,M,IND,IND,766,1522111
Punjab,2014,10,Firozpur,GEN,Paramjeet Singh Desal,M,IND,IND,976,1522111
Punjab,2014,10,Firozpur,GEN,Gurjant Singh,M,IND,IND,1088,1522111
Punjab,2014,10,Firozpur,GEN,Chanan Singh Wattu,M,IND,IND,1237,1522111
Punjab,2014,10,Firozpur,GEN,Rajinder Bhatheja,M,IND,IND,1546,1522111
Punjab,2014,10,Firozpur,GEN,Panjab Singh Katwal,M,IND,IND,1759,1522111
Punjab,2014,10,Firozpur,GEN,Manoj Kumar Monga,M,IND,IND,1896,1522111
Punjab,2014,10,Firozpur,GEN,Raj Gill,M,IND,IND,3311,1522111
Punjab,2014,10,Firozpur,GEN,Dhian Singh Mand,M,SAD(M),SAD(M),3655,1522111
Punjab,2014,10,Firozpur,GEN,None Of The Above,,NOTA,NOTA,7685,1522111
Punjab,2014,10,Firozpur,GEN,Ram Kumar Parjapat,M,BSP,BSP,22274,1522111
Punjab,2014,10,Firozpur,GEN,Satnam Paul Kamboj,M,AAAP,AAAP,113412,1522111
Punjab,2014,10,Firozpur,GEN,Sunil Jakhar,M,INC,INC,456512,1522111
Punjab,2014,10,Firozpur,GEN,Sher Singh Ghubaya,M,SAD,SAD,487932,1522111
Punjab,2014,11,Bathinda,GEN,Jagdeep Singh,M,IND,IND,668,1525289
Punjab,2014,11,Bathinda,GEN,Jaspal Singh,M,IND,IND,703,1525289
Punjab,2014,11,Bathinda,GEN,Gurcharan Singh,M,IND,IND,820,1525289
Punjab,2014,11,Bathinda,GEN,Kartar Singh,M,IND,IND,916,1525289
Punjab,2014,11,Bathinda,GEN,Suresh Kumar Goyal,M,JanSP,JanSP,944,1525289
Punjab,2014,11,Bathinda,GEN,Dyal Chand,M,IND,IND,955,1525289
Punjab,2014,11,Bathinda,GEN,Sukhwinder Singh,M,BMUP,BMUP,1086,1525289
Punjab,2014,11,Bathinda,GEN,Jagdish Rai Sharma,M,NBDP,NBDP,1248,1525289
Punjab,2014,11,Bathinda,GEN,Sushil Kumar Jindal,M,IND,IND,1330,1525289
Punjab,2014,11,Bathinda,GEN,Gurmeet Singh Ranghreta,M,PLP,PLP,1386,1525289
Punjab,2014,11,Bathinda,GEN,Gurdeep Singh,M,IKL,IKL,1404,1525289
Punjab,2014,11,Bathinda,GEN,Bhupesh Kumar,M,IND,IND,1487,1525289
Punjab,2014,11,Bathinda,GEN,Jagdeep Singh Gehri,M,IND,IND,1665,1525289
Punjab,2014,11,Bathinda,GEN,Navneet,M,SHS,SHS,1893,1525289
Punjab,2014,11,Bathinda,GEN,Rajinder Singh,M,SAD(M),SAD(M),1960,1525289
Punjab,2014,11,Bathinda,GEN,Swaran Singh,M,IND,IND,2077,1525289
Punjab,2014,11,Bathinda,GEN,Vijay Kumar,M,IND,IND,2258,1525289
Punjab,2014,11,Bathinda,GEN,Makhan Lal,M,BSP(A),BSP(A),2587,1525289
Punjab,2014,11,Bathinda,GEN,Sanjeev Kumar Thapar,M,IND,IND,2833,1525289
Punjab,2014,11,Bathinda,GEN,Geeta Rani,F,ABSR,ABSR,4380,1525289
Punjab,2014,11,Bathinda,GEN,Shaminder Singh,M,JKNPP,JKNPP,4610,1525289
Punjab,2014,11,Bathinda,GEN,Manpreet Singh Badal S/O Gurdev Singh,M,IND,IND,4618,1525289
Punjab,2014,11,Bathinda,GEN,None Of The Above,,NOTA,NOTA,4701,1525289
Punjab,2014,11,Bathinda,GEN,Satish Arora,M,IND,IND,5936,1525289
Punjab,2014,11,Bathinda,GEN,Bhagwant Singh Samaon,M,CPI(ML)(L),CPI(ML)(L),5984,1525289
Punjab,2014,11,Bathinda,GEN,Ashish,M,IND,IND,6626,1525289
Punjab,2014,11,Bathinda,GEN,Kuldeep Singh,M,BSP,BSP,13732,1525289
Punjab,2014,11,Bathinda,GEN,Jasraj Singh Longia,M,AAAP,AAAP,87901,1525289
Punjab,2014,11,Bathinda,GEN,Manpreet Singh Badal S/O Gurdas Singh,M,INC,INC,495332,1525289
Punjab,2014,11,Bathinda,GEN,Harsimrat Kaur Badal,F,SAD,SAD,514727,1525289
Punjab,2014,12,Sangrur,GEN,Parveen Kaur,F,IND,IND,798,1424743
Punjab,2014,12,Sangrur,GEN,Gurdeep Singh,M,DBSP,DBSP,1069,1424743
Punjab,2014,12,Sangrur,GEN,Sukhdev Singh,M,IND,IND,1233,1424743
Punjab,2014,12,Sangrur,GEN,Harinder Kumar,M,IND,IND,1486,1424743
Punjab,2014,12,Sangrur,GEN,Jaswant Singh,M,BMUP,BMUP,1556,1424743
Punjab,2014,12,Sangrur,GEN,Karam Singh,M,IND,IND,1601,1424743
Punjab,2014,12,Sangrur,GEN,Manoj Kumar,M,IND,IND,1854,1424743
Punjab,2014,12,Sangrur,GEN,None Of The Above,,NOTA,NOTA,2188,1424743
Punjab,2014,12,Sangrur,GEN,Mahmood Ahmed Thind,M,IUML,IUML,2261,1424743
Punjab,2014,12,Sangrur,GEN,Bhagwant Singh,M,IND,IND,2334,1424743
Punjab,2014,12,Sangrur,GEN,Gurpreet Singh,M,CPI(ML)(L),CPI(ML)(L),2746,1424743
Punjab,2014,12,Sangrur,GEN,Dharam Singh,M,IND,IND,3290,1424743
Punjab,2014,12,Sangrur,GEN,Joginder Singh Aulakh,M,CPM,CPM,3315,1424743
Punjab,2014,12,Sangrur,GEN,Karnail Singh,M,SAD(M),SAD(M),4127,1424743
Punjab,2014,12,Sangrur,GEN,Bijender,M,IND,IND,5395,1424743
Punjab,2014,12,Sangrur,GEN,Jit Singh,M,CPIM,CPIM,5879,1424743
Punjab,2014,12,Sangrur,GEN,Joti Devaji Ansuia,F,IND,IND,6830,1424743
Punjab,2014,12,Sangrur,GEN,Sukhdev Ram Sharma,M,CPI,CPI,6934,1424743
Punjab,2014,12,Sangrur,GEN,Madan Bhatti,M,BSP,BSP,8408,1424743
Punjab,2014,12,Sangrur,GEN,Vijay Inder Singla,M,INC,INC,181410,1424743
Punjab,2014,12,Sangrur,GEN,Sukhdev Singh Dhindsa,M,SAD,SAD,321516,1424743
Punjab,2014,12,Sangrur,GEN,Bhagwant Mann,M,AAAP,AAAP,533237,1424743
Punjab,2014,13,Patiala,GEN,Lakhwinder Singh Malhi,M,IND,IND,809,1580273
Punjab,2014,13,Patiala,GEN,Amrik Singh,M,aicp,aicp,936,1580273
Punjab,2014,13,Patiala,GEN,Ravinder Singh,M,BhSMP,BhSMP,1177,1580273
Punjab,2014,13,Patiala,GEN,Randhir Singh,M,BMUP,BMUP,1234,1580273
Punjab,2014,13,Patiala,GEN,Dharam Pal,M,IND,IND,1271,1580273
Punjab,2014,13,Patiala,GEN,Rajinder Singh Pawar,M,IND,IND,1625,1580273
Punjab,2014,13,Patiala,GEN,Ranjit Kaur,F,BGTD,BGTD,2178,1580273
Punjab,2014,13,Patiala,GEN,Gurbhej Singh,M,IND,IND,2217,1580273
Punjab,2014,13,Patiala,GEN,Harish Kumar,M,SHS,SHS,2325,1580273
